id,scientificName,taxonRank,kingdom,family,vernacularName,individualCount,lifeStage,longitudeDecimal,latitudeDecimal,continent,country,locality,references,eventDate,year
177119519@OBS,Tamiasciurus hudsonicus,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,American Red Squirrel,1,unknown,-118.012598333333,52.8193183333333,North America,Canada,Jasper National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.177119519,2019-07-12,2019
177119439@OBS,Gavia immer,species,Animalia,DIVERS_GAVIIDAE,Common Loon,1,unknown,-118.002825,52.8150183333333,North America,Canada,Jasper National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.177119439,2019-07-12,2019
177116574@OBS,Hesperiphona vespertina,species,Animalia,FINCHES_FRINGILLIDAE,Evening Grosbeak,1,unknown,-119.439366666667,52.97577,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177116574,2019-07-12,2019
177116550@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-119.439381666667,52.9757116666667,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177116550,2019-07-12,2019
177116439@OBS,Tamiasciurus hudsonicus,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,American Red Squirrel,1,unknown,-119.439323333333,52.9769633333333,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177116439,2019-07-11,2019
177116418@OBS,Tamiasciurus hudsonicus,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,American Red Squirrel,1,unknown,-119.437351666667,52.9742733333333,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177116418,2019-07-11,2019
177116376@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,1,unknown,-119.43912,52.9757733333333,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177116376,2019-07-11,2019
177115253@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,1,unknown,-119.282125,52.8332633333333,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177115253,2019-07-11,2019
177097479@OBS,Branta canadensis,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Canada Goose,1,unknown,-120.058411666667,51.6475933333333,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177097479,2019-07-10,2019
177097464@OBS,Iris pseudacorus,species,Plantae,IRIDACEAE,Yellow Iris,1,unknown,-120.057258333333,51.64731,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177097464,2019-07-10,2019
177097461@OBS,Silene latifolia,species,Plantae,CARYOPHYLLACEAE,White Campion,1,unknown,-120.058728333333,51.6474383333333,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177097461,2019-07-10,2019
177097299@OBS,Melanerpes lewis,species,Animalia,WOODPECKERS_PICIDAE,Lewis's Woodpecker,1,unknown,-120.864013333333,50.7574816666667,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177097299,2019-07-10,2019
177097294@OBS,Gavia immer,species,Animalia,DIVERS_GAVIIDAE,Common Loon,1,unknown,-120.8643,50.7567383333333,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177097294,2019-07-10,2019
177095551@OBS,Neotamias amoenus,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Yellow-pine Chipmunk,1,adult,-122.94726433533,50.1388196633381,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177095551,2019-07-28,2019
177095550@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,adult,-122.986396661938,50.1036900847459,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177095550,2019-07-28,2019
177095455@OBS,Phoca vitulina,species,Animalia,SEALS_PHOCIDAE,Harbour Seal,25,unknown,-126.90029279,52.36304929,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177095455,2019-07-28,2019
177095444@OBS,Gavia immer,species,Animalia,DIVERS_GAVIIDAE,Common Loon,2,unknown,-127.171752134624,50.6130530570466,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.177095444,2019-07-27,2019
177095442@OBS,Orcinus orca,species,Animalia,DOLPHINS_DELPHINIDAE,Killer Whale,20,unknown,-126.755558795659,50.6013496814341,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.177095442,2019-07-27,2019
177095441@OBS,Megaptera novaeangliae,species,Animalia,RORQUAL_WHALES_BALAENOPTERIDAE,Humpback Whale,1,unknown,-126.720888639707,50.597185350964,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177095441,2019-07-27,2019
177095440@OBS,Phalaropus lobatus,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Red-necked Phalarope,15,unknown,-126.710523372954,50.5901453517384,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.177095440,2019-07-27,2019
177095439@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,unknown,-126.458462575183,50.5787782731496,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177095439,2019-07-27,2019
177095435@OBS,Gavia immer,species,Animalia,DIVERS_GAVIIDAE,Common Loon,2,unknown,-125.735382555742,50.6737556445297,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177095435,2019-07-27,2019
177095433@OBS,Ursus arctos horribilis,subspecies,Animalia,BEARS_URSIDAE,Grizzly Bear,5,unknown,-125.732646635697,50.6629967524648,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177095433,2019-07-27,2019
177095430@OBS,Megaceryle alcyon,species,Animalia,KINGFISHERS_ALCEDINIDAE,Belted Kingfisher,3,unknown,-125.736629498997,50.6648951593295,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177095430,2019-07-27,2019
177095425@OBS,Ardea herodias,species,Animalia,HERONS_ARDEIDAE,Great Blue Heron,2,unknown,-125.735417311585,50.6737565112478,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177095425,2019-07-27,2019
177095420@OBS,Megaptera novaeangliae,species,Animalia,RORQUAL_WHALES_BALAENOPTERIDAE,Humpback Whale,1,unknown,-126.651847179932,50.6387645288914,North America,Canada,Broughton Archipelago Marine Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.177095420,2019-07-27,2019
177095418@OBS,Gavia stellata,species,Animalia,DIVERS_GAVIIDAE,Red-throated Diver,1,unknown,-127.172053785792,50.6126728250936,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.177095418,2019-07-26,2019
177095397@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,unknown,-122.524613114188,51.8557730969525,North America,Canada,Williams Lake (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177095397,2019-07-28,2019
177095388@OBS,Oxyura jamaicensis,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Ruddy Duck,1,unknown,-122.526956610496,51.8841785286105,North America,Canada,Williams Lake (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.177095388,2019-07-28,2019
177094008@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,unknown,-122.95183092,50.10153224,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177094008,2019-07-09,2019
177089502@OBS,Neotamias amoenus,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Yellow-pine Chipmunk,1,unknown,-122.90008667,50.096275,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177089502,2019-07-09,2019
177089467@OBS,Marmota caligata,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Hoary Marmot,1,unknown,-122.90009,50.096265,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177089467,2019-07-09,2019
177089269@OBS,Neotamias amoenus,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Yellow-pine Chipmunk,1,unknown,-122.887148333333,50.0796316666667,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177089269,2019-07-09,2019
177088393@OBS,Marmota caligata,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Hoary Marmot,1,unknown,-122.882318333333,50.0808283333333,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177088393,2019-07-09,2019
177088359@OBS,Marmota caligata,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Hoary Marmot,1,unknown,-122.883345,50.0810516666667,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177088359,2019-07-09,2019
177088165@OBS,Leucosticte tephrocotis,species,Animalia,FINCHES_FRINGILLIDAE,Grey-crowned Rosy Finch,1,unknown,-122.892793333333,50.0857966666667,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177088165,2019-07-09,2019
177087474@OBS,Perisoreus canadensis,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Canada Jay,1,unknown,-122.8973,50.089525,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177087474,2019-07-09,2019
177087468@OBS,Perisoreus canadensis,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Canada Jay,1,unknown,-122.898441666667,50.090725,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177087468,2019-07-09,2019
177087351@OBS,Perisoreus canadensis,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Canada Jay,1,unknown,-122.898908333333,50.0907316666667,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177087351,2019-07-09,2019
177086859@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,unknown,-122.91412667,50.103025,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177086859,2019-07-09,2019
177086717@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,2,unknown,-122.953821666667,50.1189966666667,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177086717,2019-07-09,2019
177086641@OBS,Medicago lupulina,species,Plantae,Fabaceae,Black Medick,1,unknown,-122.95385,50.1195833333333,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177086641,2019-07-09,2019
177086191@OBS,Oplopanax horridus,species,Plantae,ARALIACEAE,Devil's-club,1,unknown,-122.946428333333,50.1192666666667,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177086191,2019-07-09,2019
177086111@OBS,Zonotrichia leucophrys,species,Animalia,PASSERELLIDAE,White-crowned Sparrow,1,unknown,-122.947973333333,50.119565,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177086111,2019-07-09,2019
177085805@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-122.951388888889,50.1153766666667,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.177085805,2019-07-09,2019
177081582@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,1,unknown,-123.860328674316,48.3799209594727,North America,Canada,Vancouver Island,https://data.biodiversitydata.nl/obsint/observation/OBS.177081582,2019-07-28,2019
177080578@OBS,Alces alces,species,Animalia,DEER_CERVIDAE,Elk,1,adult,-73.1935301889416,47.1031138021938,North America,Canada,Qu̩bec,https://data.biodiversitydata.nl/obsint/observation/OBS.177080578,2019-07-26,2019
177080577@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,adult,-73.1935301889416,47.1031138021938,North America,Canada,Qu̩bec,https://data.biodiversitydata.nl/obsint/observation/OBS.177080577,2019-07-26,2019
177080576@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,adult,-73.1935301889416,47.1031138021938,North America,Canada,Qu̩bec,https://data.biodiversitydata.nl/obsint/observation/OBS.177080576,2019-07-26,2019
177080575@OBS,Alces alces,species,Animalia,DEER_CERVIDAE,Elk,1,unknown,-73.1945601572033,47.1042105742238,North America,Canada,Qu̩bec,https://data.biodiversitydata.nl/obsint/observation/OBS.177080575,2019-07-26,2019
